CMPD_CHEMBLID,exp,smiles,MolecularWeight,LogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,NumAromaticRings
CHEMBL235191,0.82,CC(=O)Nc1ccc(cc1)C(=O)Nc2ccccc2N,269.30400000000003,2.4795,84.22,3.0,3.0,3.0,2.0
CHEMBL197536,1.0,Oc1ccc2C(=O)C=C(Oc2c1)N3CCOCC3,247.24999999999994,1.3352,62.91,1.0,5.0,1.0,2.0
CHEMBL1086580,3.07,Oc1nc(nc2CCSCc12)c3ccc(cc3)C(F)(F)F,312.316,3.657300000000002,46.010000000000005,1.0,4.0,1.0,2.0
CHEMBL1290331,3.07,Clc1ccc(N2CCN(CC2)C(=O)COCc3cscn3)c(Cl)c1,386.304,3.3153000000000024,45.67,0.0,5.0,5.0,2.0
CHEMBL203370,1.6,Oc1ccc(cc1)N2C=Nc3cc(O)ccc3C2=O,254.24499999999998,1.7968999999999997,75.35,2.0,5.0,1.0,3.0
CHEMBL1945035,1.58,O[C@@H](CNCCc1ccccc1CNCCc2ccccc2F)c3ccc(O)c4NC(=O)Sc34,481.59300000000013,3.632300000000002,97.38,5.0,6.0,11.0,4.0
CHEMBL551360,2.62,OCC(CO)N1C=Cc2c(NC(=O)CC34CC5CC(CC(C5)C3)C4)cccc2C1=O,410.51400000000024,3.0722000000000014,91.56,3.0,5.0,6.0,2.0
CHEMBL1783284,3.37,COc1ccc(c(OC)n1)c2c(F)ccc3c(N)c(nnc23)C(=O)NC4CC4,383.38300000000015,2.3225,112.25,2.0,7.0,5.0,3.0
CHEMBL1909734,2.68,Clc1ccccc1c2cnn[nH]2,179.61,2.1250999999999998,41.57,1.0,2.0,1.0,2.0
CHEMBL1481866,1.7,NC(=O)c1ccc(Oc2cccc3cccnc23)c(c1)[N+](=O)[O-],309.28100000000006,3.034200000000001,108.35000000000002,1.0,5.0,4.0,3.0
CHEMBL1831079,2.21,NC(=O)Nc1cc(sc1C(=O)N)c2cccc(O)c2,277.30499999999995,1.7102000000000002,118.44,4.0,4.0,3.0,2.0
CHEMBL437,-0.37,Nc1ccc(cc1)S(=O)(=O)Nc2nccs2,255.324,1.5261,85.08,2.0,5.0,3.0,2.0
CHEMBL272105,2.49,COC(=O)C1=Nc2c(N[C@H](C)CO)nc(SCc3cccc(F)c3F)nc2NC1=O,437.4280000000001,1.8628999999999998,130.09,3.0,9.0,7.0,3.0
CHEMBL1940108,3.11,COc1cccc(NC(=O)Cn2cc(Oc3ncnc4cc(OC)c(OC)cc34)cn2)c1,435.44000000000017,3.283100000000002,109.62,1.0,9.0,8.0,4.0
CHEMBL370252,0.74,CC1CCc2cc(F)cc3C(=O)C(=CN1c23)C(=O)O,261.25199999999995,2.3459999999999996,59.3,1.0,3.0,1.0,2.0
CHEMBL205245,1.61,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cn3c(C)nc(Cl)c3Cl)c2C(=O)N4CC[C@@H](O)C4,514.4350000000002,2.4845200000000007,102.36,1.0,9.0,5.0,3.0
CHEMBL2070946,1.2,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4ncc(C#N)s4,412.5190000000002,1.6421599999999998,113.12,1.0,7.0,4.0,1.0
CHEMBL443320,-1.34,Cc1ccc(NC(=N)N)cc1C,163.22400000000002,1.6088099999999999,61.900000000000006,3.0,1.0,1.0,1.0
CHEMBL1779497,1.26,Clc1ccc(cc1C(=O)NCC2CCCCC2)N3N=CC(=O)NC3=O,362.817,1.8842999999999992,96.85,2.0,5.0,4.0,2.0
CHEMBL1332736,1.3,O=C(Oc1ccccc1)N2CCOCC2,207.2289999999999,1.5175999999999998,38.769999999999996,0.0,3.0,1.0,1.0
CHEMBL2070948,1.9,CC(C)(C#N)c1cnc(s1)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N,454.6000000000003,2.5716600000000005,113.12,1.0,7.0,5.0,1.0
CHEMBL1732699,3.0,FC(F)(F)c1nnc2ccc(nn12)N3CCCCC3,271.24600000000004,2.1334,46.32,0.0,5.0,1.0,2.0
CHEMBL1917433,0.21,Cc1c(Sc2ccc(Cl)cc2)c3c(NS(=O)(=O)C)cccc3n1CC(=O)O,424.9310000000002,4.210420000000003,88.4,2.0,5.0,6.0,3.0
CHEMBL2141746,1.55,CCCNC(=O)CSc1ccc(cn1)S(=O)(=O)N2CCCC2,343.4740000000002,1.4844000000000002,79.36999999999999,1.0,5.0,7.0,1.0
CHEMBL256576,2.82,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc5ccccn5)c3)c12)C(=O)N6CCOCC6,509.5700000000004,3.7925000000000013,107.29000000000002,1.0,9.0,7.0,5.0
CHEMBL87388,3.52,COc1ccc(Cn2cc3N(CC(C)C)C(=O)N(C)C(=O)c3c2)cc1,341.41100000000006,2.2146,58.16,0.0,6.0,5.0,3.0
CHEMBL150606,3.2,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCn4cncn4,414.8280000000002,3.8450000000000033,86.98,1.0,8.0,7.0,4.0
CHEMBL8809,1.09,CCN1CCC[C@H]1CNC(=O)c2c(O)c(Cl)cc(Cl)c2OC,347.2420000000001,2.9217000000000013,61.80000000000001,2.0,4.0,5.0,1.0
CHEMBL1233655,0.55,CC(=O)Nc1nc(C)c(s1)c2cnc(F)c(NS(=O)(=O)c3sc(C)nc3C)c2,441.5350000000002,3.4851600000000023,113.93999999999998,2.0,8.0,5.0,3.0
CHEMBL384962,1.78,Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4ccc(cc34)C(F)(F)F,398.38400000000007,5.576740000000003,55.120000000000005,1.0,3.0,3.0,4.0
CHEMBL1542764,1.43,CSc1ncccc1C(=O)Nc2nccs2,251.336,2.5122999999999998,54.88,1.0,5.0,3.0,2.0
CHEMBL2181927,2.51,CCOc1ncc(C)c2NC(=C([C@@H](c3ccc(cc3OC)C#N)c12)C(=O)N)C,378.4320000000002,2.9857000000000005,110.25999999999998,2.0,6.0,5.0,2.0
CHEMBL2334590,2.49,Cc1nc2ccc(Cl)cn2c1c3ccnc(N)n3,259.7,2.33532,69.1,1.0,5.0,1.0,3.0
CHEMBL1480987,2.31,CC1CC(CC(C)(C)C1)OC(=O)C(O)c2ccccc2,276.37600000000003,3.4780000000000024,46.53,1.0,3.0,3.0,1.0
CHEMBL2335898,3.34,C[C@@H](NC(=O)C1CCCCN1C)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,466.58900000000017,5.096900000000004,83.04,2.0,6.0,6.0,4.0
CHEMBL401193,4.13,CN(C)C(=O)CN1CCN(CCc2c([nH]c3sc(cc23)C(C)(C)C(=O)N4C5CCC4CC5)c6cc(C)cc(C)c6)CC1,589.8500000000003,5.1925400000000055,62.89000000000001,1.0,5.0,8.0,3.0
CHEMBL1950851,3.12,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(F)cc2)C1)C(C)(C)C,420.57300000000015,2.0876000000000006,73.47,3.0,4.0,8.0,1.0
CHEMBL2035030,2.2,NC1(CCC1)c2ccc(cc2)c3ncc4ccncc4c3c5ccccc5,351.4530000000001,5.301700000000004,51.8,1.0,3.0,3.0,4.0
CHEMBL111955,1.77,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NS(=O)(=O)C)C(=O)C(F)(F)F,473.4730000000001,2.159,114.34,2.0,6.0,8.0,2.0
CHEMBL316388,1.5,C[C@@H]1CN([C@@H](C)CN1C(=O)c2ccc(cc2)C#N)C(=O)[C@@](C)(O)C(F)(F)F,383.37000000000006,1.9329800000000001,84.64,1.0,4.0,2.0,1.0
CHEMBL248380,2.5,CCOc1ccccc1c2ccc(cc2)c3nc4ccc(F)cc4c(N[C@H](C)C(=O)O)c3C#N,455.48900000000015,5.863280000000004,95.24000000000001,2.0,5.0,7.0,4.0
CHEMBL235581,1.49,Clc1ccc(CC2CCNCC2)cc1C(=O)NCC34CC5CC(CC(C5)C3)C4,400.9940000000003,4.828300000000004,41.13,2.0,2.0,5.0,1.0
CHEMBL1682940,3.17,CC[C@H](NC(=O)c1c(c(nc2ccccc12)c3ccccc3)S(=O)(=O)C)c4ccccc4,444.55600000000015,5.186400000000004,76.13,1.0,4.0,6.0,4.0
CHEMBL1471868,3.19,Fc1ccc(NC(=O)c2cccnc2Oc3ccccc3)cc1,308.312,4.2653000000000025,51.22,1.0,3.0,4.0,3.0
CHEMBL1076211,1.65,CC(CN1CCCCC1)C(=O)c2ccc(C)cc2,245.366,3.2997200000000024,20.310000000000002,0.0,2.0,4.0,1.0
CHEMBL1951022,2.8,CC(C)OC(=O)N1CCC(CC1)Oc2ncnc(Nc3ccc(nc3C)S(=O)(=O)C)c2C,463.5600000000002,3.023740000000002,123.60999999999999,1.0,9.0,6.0,2.0
CHEMBL1987793,3.89,Cc1ccccc1c2c(C(=O)O)n(CCCOc3cccc4ccccc34)c5ccccc25,435.5230000000001,6.937220000000006,51.459999999999994,1.0,3.0,7.0,5.0
CHEMBL1947155,2.28,C[C@@H](NCc1ccccc1c2ccc(CCNC[C@H](O)c3ccc(O)c4NC(=O)Sc34)cc2)c5ccccc5,539.7010000000001,5.678700000000006,97.38,5.0,6.0,11.0,5.0
CHEMBL1939418,2.75,Nc1nc(Nc2ccc(F)c(Cl)c2)c3nc[nH]c3n1,278.678,2.4711999999999996,92.51,3.0,5.0,2.0,3.0
CHEMBL398295,3.97,CCCSc1nc(N[C@@H]2C[C@H]2c3ccccc3)c4nnn([C@@H]5C[C@H](O)[C@@H](O)[C@H]5O)c4n1,442.54500000000013,1.7188999999999994,129.21,4.0,10.0,7.0,3.0
CHEMBL174107,-0.84,CSc1ccc(cc1)N2C(=NC(=NC2(C)C)N)N,263.36999999999995,1.5939999999999996,80.0,2.0,6.0,2.0,1.0
CHEMBL2089280,1.6,C[C@@H]1N[S@@](=O)(=NC1=O)c2cccc(c2)c3ccc(C)cc3,300.38300000000004,2.922220000000001,58.53,1.0,2.0,2.0,2.0
CHEMBL139347,2.4,Nc1nc(N)nc(n1)c2cccc(c2)C(F)(F)F,255.203,1.7217999999999998,90.71,2.0,5.0,1.0,2.0
CHEMBL1623,3.39,Cc1cccc(CN2CCN(CC2)C(c3ccccc3)c4ccc(Cl)cc4)c1,390.9580000000001,5.5556200000000056,6.48,0.0,2.0,5.0,3.0
CHEMBL2171034,1.79,Fc1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,530.4490000000004,4.538600000000004,78.95,1.0,5.0,5.0,2.0
CHEMBL1689115,1.01,OC(=O)COc1ccc(Cl)cc1CN2CCCN(CC2)S(=O)(=O)Cc3ccccc3,452.96000000000015,2.8411000000000017,87.15,1.0,5.0,8.0,2.0
CHEMBL1628691,3.62,Clc1cccc(c1Cl)n2nnnc2NCc3ccccc3Oc4ccccn4,413.2680000000001,4.768500000000002,77.75,1.0,7.0,6.0,4.0
CHEMBL1515447,2.36,CN1CCCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,314.86,4.066900000000003,6.48,0.0,2.0,3.0,2.0
CHEMBL559968,1.29,Clc1ccccc1CCNC(=O)c2cc(ccc2Cl)N3N=CC(=O)NC3=O,405.2410000000001,2.200099999999999,96.85,2.0,5.0,5.0,3.0
CHEMBL1180299,1.1,Clc1ccc2C(=O)C3=C(Nc2c1)C(=O)NN(Cc4ccccn4)C3=O,354.7530000000001,1.6279999999999997,100.61000000000001,2.0,5.0,2.0,4.0
CHEMBL2335897,2.15,C[C@@H](NC(=O)[C@H]1CCCCN1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,452.5620000000002,4.754700000000003,91.83000000000001,3.0,6.0,6.0,4.0
CHEMBL204476,1.98,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3cccc4ncccc34)c2C(=O)N5CC[C@@H](O)C5,492.6010000000002,2.7635000000000005,97.43,1.0,8.0,5.0,4.0
CHEMBL2164680,3.5,C[C@H](NC(=O)[C@@H]1CCCC[C@H]1C(=O)N2CCc3[nH]c4ccc(F)cc4c3C2)C#N,396.4660000000001,3.0263800000000014,88.99000000000001,2.0,3.0,3.0,2.0
CHEMBL109396,1.17,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NS(=O)(=O)N)C(=O)C(F)(F)F,474.4610000000001,1.4028999999999996,140.36,3.0,6.0,8.0,2.0
CHEMBL551765,2.53,OC(=O)C1CCN(CC1)c2ncccc2c3ccc(Cl)c(c3)C(=O)NCC4CCCCCC4,470.0130000000004,5.403200000000005,82.53,2.0,4.0,6.0,2.0
CHEMBL14690,1.13,Clc1ccc(CNC(=N)SCCCc2c[nH]cn2)cc1,308.83799999999997,3.453470000000001,64.56,3.0,3.0,6.0,2.0
CHEMBL2089276,1.3,Cc1ccc(cc1)c2cccc(c2)c3nn[nH]n3,236.27800000000002,2.8421200000000004,54.46,1.0,3.0,2.0,3.0
CHEMBL1917461,0.35,Cc1ccc2c(n1)c(Sc3ccc(Cl)cc3)c(C)n2CC(=O)O,346.83900000000017,4.542340000000003,55.120000000000005,1.0,4.0,4.0,3.0
CHEMBL366080,1.8,CN(C1CCN(C)CC1)c2nccc(Nc3cc(NC(=O)c4ccnc(c4)N5CCOCC5)ccc3C)n2,516.6500000000003,3.5429200000000014,98.75,2.0,9.0,7.0,3.0
CHEMBL306262,3.2,CCCCCC[C@H]1OC(=O)CNC(=O)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]1C)[C@H](C)CC)[C@H](C)O,655.8340000000002,0.3812000000000069,203.47,6.0,9.0,11.0,0.0
CHEMBL1950724,0.82,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCN(C2)C(=O)c3ccccc3,414.5500000000001,1.6903000000000008,90.53999999999999,3.0,4.0,7.0,1.0
CHEMBL2059864,3.19,Cc1cnc([nH]1)c2ccc(C)c(NC(=O)c3ccc(OCc4ccccn4)cc3)c2,398.4660000000001,4.919840000000003,79.9,2.0,4.0,6.0,4.0
CHEMBL1165028,3.3,O=C(NCCSCc1ccccc1)c2ccccc2,271.38500000000005,3.349800000000002,29.1,1.0,2.0,6.0,2.0
CHEMBL2158836,2.5,OC(=O)[C@@H](Cc1ccccc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,491.4590000000003,5.244500000000006,53.010000000000005,1.0,4.0,8.0,2.0
CHEMBL205807,2.35,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3c[nH]c4ccccc34)c2C(=O)N5CC[C@@H](O)C5,480.5900000000002,2.696600000000001,100.33,2.0,7.0,5.0,4.0
CHEMBL576068,1.73,C[C@H](Nc1cnc(C)c(Nc2cc(C)[nH]n2)n1)c3ccc(F)cn3,327.367,3.267340000000001,91.41,3.0,6.0,5.0,3.0
CHEMBL142715,3.3,C(CN1CCCCC1)C2CCc3cc(OCc4ccc(cc4)c5ccccc5)ccc3C2,425.6160000000001,6.913500000000007,12.47,0.0,2.0,7.0,3.0
CHEMBL409493,2.31,Nc1ccccc1NC(=O)c2ccc(cc2)C3CCN(Cc4ccc(cc4)C(=O)NC5CC5)CC3,468.6010000000003,4.792900000000004,87.46000000000001,3.0,4.0,7.0,3.0
CHEMBL1945297,2.41,CC(Cc1cccc(CNCCc2c(Cl)cccc2Cl)c1)NC[C@H](O)c3ccc(O)c4NC(=O)Sc34,546.5200000000001,5.1885000000000066,97.38,5.0,6.0,11.0,4.0
CHEMBL2321991,0.61,OCC[C@@]1(CCCNC1)c2ccc(Cl)c(Cl)c2,274.19100000000003,2.9970000000000008,32.26,2.0,2.0,3.0,1.0
CHEMBL2164670,3.57,COc1ccccc1C(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N3CCN(Cc4ccc(F)cc4)CC3)C#N,492.59500000000025,3.665980000000002,85.67,1.0,5.0,7.0,2.0
CHEMBL182150,3.13,CN(C)c1nc(N[C@@H]2CC[C@@H](CC2)NC(=O)c3ccc(F)c(F)c3)nc4ccccc14,425.48300000000006,4.127100000000003,70.15,2.0,5.0,5.0,3.0
CHEMBL1788268,1.56,CCCNC[C@@H](O)COc1ccccc1C(=O)CCc2ccccc2,341.4510000000001,3.2414000000000023,58.559999999999995,2.0,4.0,11.0,2.0
CHEMBL1180288,0.7,Oc1c2C(=O)N(NC(=O)c2nc3cc(Cl)ccc13)C(C4CC4)c5ccncc5,394.81800000000015,2.9914000000000014,100.87,2.0,6.0,3.0,4.0
CHEMBL2158792,2.08,Cc1cc(OC2CCN(CC3CCN(CC3)[C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC2)ccc1Cl,503.0580000000002,5.4287200000000055,53.010000000000005,1.0,4.0,8.0,2.0
CHEMBL490512,3.77,O=C(CCc1ccccc1)c2ccccc2,210.276,3.502100000000002,17.07,0.0,1.0,4.0,2.0
CHEMBL813,-0.9,CCCCc1ncc(\C=C(/Cc2cccs2)\C(=O)O)n1Cc3ccc(cc3)C(=O)O,424.52200000000016,4.744400000000003,92.42,2.0,5.0,10.0,3.0
CHEMBL2158835,2.5,OC(=O)[C@H](Cc1ccccc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,491.4590000000003,5.244500000000006,53.010000000000005,1.0,4.0,8.0,2.0
CHEMBL75880,3.02,C(C(C1CCCCC1)C2CCCCC2)C3CCCCN3,277.4959999999999,5.295400000000005,12.03,1.0,1.0,4.0,0.0
CHEMBL1762545,3.9,COc1cc(Nc2nccc(n2)N(C)c3cc(CO)ccc3C)cc(c1)N4CCOCC4,435.5280000000003,3.6340200000000022,82.98,2.0,8.0,7.0,3.0
CHEMBL1975242,1.94,O=C(Nc1nc2C(=O)NC=Nc2s1)c3ccccc3,272.28900000000004,1.6318999999999997,87.74,2.0,5.0,2.0,3.0
CHEMBL1682948,3.72,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3ccc(F)cc3)c4ccccc4,446.54700000000014,5.659400000000005,65.05,1.0,3.0,6.0,4.0
CHEMBL2331753,2.27,CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(O)c(Oc4cccc(c4)C(F)(F)F)c3)C(=O)NC1=O,525.5050000000001,3.387520000000001,121.69999999999999,2.0,7.0,5.0,3.0
CHEMBL74355,1.7,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,373.46800000000013,3.831000000000003,41.93000000000001,1.0,4.0,7.0,2.0
CHEMBL250540,2.43,COc1ccc2nc(N[C@H]3CCC[C@@H](C3)NCc4ccsc4)ccc2c1,367.51800000000003,4.817800000000004,46.18,2.0,5.0,6.0,3.0
CHEMBL1559730,3.2,CN1CCN(CC1)c2ncnc3c2sc4nc(C)cc(C)c34,313.4300000000001,2.6081400000000006,45.150000000000006,0.0,6.0,1.0,3.0
CHEMBL2086650,3.27,CC(C)(C)OC(=O)N1CCN(CC1)c2ncc(OCc3ccc(cc3)S(=O)(=O)C)cn2,448.54500000000013,2.5162000000000004,101.92999999999999,0.0,8.0,5.0,2.0
CHEMBL237616,0.75,O=C(COc1ccccc1)N2CCOCC2,221.25599999999991,0.9241999999999999,38.769999999999996,0.0,3.0,3.0,1.0
CHEMBL1607641,0.97,Cc1nnsc1C(=O)Nc2ccccc2,219.269,2.09882,54.88,1.0,4.0,2.0,2.0
CHEMBL1201373,1.07,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H]12,422.56200000000024,3.715600000000002,104.06000000000002,3.0,5.0,10.0,0.0
CHEMBL2179669,-0.38,CC1=CN([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(c4)C(F)(F)F)c3)C2)C(=O)NC1=O,503.4770000000002,4.191420000000002,104.63,2.0,6.0,6.0,3.0
CHEMBL1479463,2.0,COc1cc(O)cc2OC=C(C(=O)c12)c3ccc(O)cc3,284.267,2.8798000000000012,79.9,2.0,5.0,2.0,3.0
CHEMBL976,2.43,O=C(C1CCCCC1)N2CC3N(CCc4ccccc34)C(=O)C2,312.4130000000001,2.5349000000000004,40.620000000000005,0.0,2.0,1.0,1.0
CHEMBL1213085,3.55,Cc1ccccc1N2C(=Nc3cccc(C)c3C2=O)Cn4nc(c5ccc(O)c(F)c5)c6c(N)ncnc46,507.5290000000002,4.284440000000003,124.74,2.0,9.0,4.0,6.0
CHEMBL2152076,2.5,Nc1cc(nc2ccc(Nc3cc(nc(N)n3)c4cccc(Cl)c4)cc12)c5ccc(F)cc5,456.91200000000015,6.059300000000003,102.74,3.0,6.0,4.0,5.0
CHEMBL1467,-0.42,O=C1NC=Nc2[nH]ncc12,136.114,-0.35380000000000006,74.43,2.0,3.0,0.0,2.0
CHEMBL1934423,0.78,C[C@H](NC(=O)c1c(C)nn(C2CCOC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,448.58900000000017,3.426540000000002,102.32,2.0,6.0,6.0,2.0
CHEMBL119385,2.74,Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1,436.2700000000001,5.492700000000003,47.260000000000005,0.0,5.0,3.0,4.0
CHEMBL1917421,3.56,CC(C(=O)O)n1c(C)c(Sc2ccc(Cl)cc2)c3cc(Cl)ccc13,380.2960000000001,6.053320000000004,42.23,1.0,3.0,4.0,3.0
CHEMBL207028,2.33,NC(=O)c1sc(cc1N)c2ccccc2,218.28099999999998,2.0961999999999996,69.11,2.0,3.0,2.0,2.0
CHEMBL212777,1.59,Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4cc(Cl)ccc34,364.83200000000005,5.2113400000000025,55.120000000000005,1.0,3.0,3.0,4.0
CHEMBL1916532,1.46,COc1ccc2ncc(F)c(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2n1,453.51800000000026,2.740400000000001,81.63000000000001,1.0,8.0,7.0,3.0
CHEMBL2041980,2.4,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc(nc3)C(F)(F)F,393.39000000000004,3.815100000000002,85.94,1.0,5.0,3.0,3.0
CHEMBL1682825,2.5,O=C1CCOc2nc(CCc3ccccc3)ccc12,253.30100000000002,2.8320000000000007,39.19,0.0,3.0,3.0,2.0
CHEMBL1371,2.16,Clc1ccc2OC(=O)Nc2c1,169.567,1.7744999999999997,46.0,1.0,2.0,0.0,2.0
CHEMBL322122,-0.15,CC(C)C(=O)NCCNCC(O)COc1ccc(O)cc1,296.36699999999996,0.4937000000000004,90.82000000000001,4.0,5.0,9.0,1.0
CHEMBL2035018,3.3,NC1(CCC1)c2ccc(cc2)c3nn4cccc4cc3c5ccccc5,339.44200000000006,5.006200000000003,43.31999999999999,1.0,3.0,3.0,4.0
CHEMBL1689110,0.4,OC(=O)COc1ccc(cc1CN2CCN(CC2)S(=O)(=O)c3ccccc3)C(F)(F)F,458.458,2.6753,87.15,1.0,5.0,7.0,2.0
CHEMBL1770471,3.69,CSCCC(NC(=O)c1sccc1Cl)c2nc3ccccc3[nH]2,365.91100000000006,4.502000000000003,57.78,2.0,4.0,6.0,3.0
CHEMBL1738840,1.69,COc1ccnc(CCc2nc3cccnc3[nH]2)c1,254.29300000000003,2.1467,63.690000000000005,1.0,4.0,4.0,3.0
CHEMBL379787,3.3,[O-][N+](=O)c1cccc(c1)C(=O)Nc2nc3ccccc3n2CCN4CCOCC4,395.4190000000003,2.529,102.53,1.0,7.0,6.0,3.0
CHEMBL447426,2.3,CC(C)[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1,283.80199999999996,1.6966999999999999,66.4,2.0,4.0,5.0,1.0
CHEMBL418822,3.05,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2cccnc2)NC(=O)OCc3ccccc3)C(=O)C(F)(F)F,530.5030000000003,3.9312000000000022,119.39000000000001,2.0,7.0,9.0,3.0
CHEMBL97,2.16,COc1ccc2nccc([C@H](O)C3CC4CCN3CC4C=C)c2c1,324.4240000000001,3.1732000000000014,45.59,1.0,4.0,4.0,2.0
CHEMBL1789941,2.55,N#CC[C@H](C1CCCC1)n2cc(cn2)c3ncnc4[nH]ccc34,306.37300000000005,3.466380000000002,83.18,1.0,5.0,4.0,3.0
CHEMBL294209,1.14,Clc1ccc(Cl)c(c1)S(=O)(=O)Nc2nccs2,309.199,3.2507,59.06,1.0,4.0,3.0,2.0
CHEMBL2147033,3.32,O=C1COC2(CCN(CC2)S(=O)(=O)c3ccc(cc3)c4ccc5cnccc5c4)CN1C6CC6,477.58600000000024,3.4463000000000017,79.80999999999999,0.0,5.0,4.0,3.0
CHEMBL2062561,2.97,COc1ccc(cc1)c2cc(Nc3ccn(C)n3)n4ncc(C#N)c4n2,345.3660000000001,2.75368,93.05999999999999,1.0,8.0,4.0,4.0
CHEMBL1359777,3.46,Cc1cc(C(=O)CN2C=C(C=CC2=O)C(F)(F)F)c(C)n1Cc3ccccc3,388.3890000000001,4.2166400000000035,44.0,0.0,4.0,5.0,3.0
CHEMBL47361,3.99,Oc1ccc2nc(sc2c1)c3ccccc3,227.28800000000004,3.6689000000000016,33.120000000000005,1.0,3.0,1.0,3.0
CHEMBL168552,1.35,NS(=O)(=O)c1nc2ccccc2s1,214.27100000000002,0.9437,73.05000000000001,1.0,4.0,1.0,2.0
CHEMBL1778642,-0.75,CS(=O)(=O)c1ccc(c(Cl)c1)c2cc(Cl)ccc2OCC(=O)O,375.22900000000016,3.527300000000003,80.67,1.0,4.0,5.0,2.0
CHEMBL249789,3.99,OC[C@H]1C[C@H]([C@H](O)[C@@H]1O)n2nnc3c(N[C@@H]4C[C@H]4c5ccc(F)c(F)c5)nc(SCCC(F)(F)F)nc23,546.5220000000002,2.7871000000000006,129.21,4.0,10.0,8.0,3.0
CHEMBL59956,2.5,NC(=O)c1ccccc1OCc2ccccc2,227.26299999999998,2.3645000000000005,52.32000000000001,1.0,2.0,4.0,2.0
CHEMBL2142704,0.56,CC1CC(=O)Nc2ccccc2N1,176.219,1.8291999999999997,41.13,2.0,2.0,0.0,1.0
CHEMBL1068,1.28,NC(=O)N1c2ccccc2CC(=O)c3ccccc13,252.27299999999997,2.6422000000000008,63.400000000000006,1.0,2.0,0.0,2.0
CHEMBL250961,4.0,Cc1ccc(F)cc1S(=O)(=O)N[C@@H]2CCN(Cc3ccc(cc3)c4ccccc4)C2,424.54100000000017,4.353920000000004,49.410000000000004,1.0,3.0,6.0,3.0
CHEMBL1300982,2.8,COc1ccc(cc1OC)C2=COc3cc(O)cc(O)c3C2=O,314.29300000000006,2.888400000000002,89.13,2.0,6.0,3.0,3.0
CHEMBL1917436,0.2,CC(=O)Nc1ccc2c(c1)c(Sc3ccc(Cl)cc3)c(C)n2CC(=O)O,388.87600000000015,4.797320000000004,71.33,2.0,4.0,5.0,3.0
CHEMBL1682822,3.0,O=C1CCOc2nc(ccc12)C#CC3CCCC3,241.28999999999994,2.5885000000000007,39.19,0.0,3.0,0.0,1.0
CHEMBL654,2.82,CN1CCN2C(C1)c3ccccc3Cc4cccnc24,265.36,2.4789000000000003,19.37,0.0,3.0,0.0,2.0
CHEMBL499028,0.91,COc1ccccc1c2nnc(N)[nH]2,190.206,1.0624999999999998,76.82,2.0,4.0,2.0,2.0
CHEMBL2171993,1.4,COc1ccc(cc1OC)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N,440.54400000000027,2.33118,94.9,1.0,6.0,6.0,1.0
